"Rx Errors",
Date,"cv_udp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.2-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-B/Errors",
"2021-06-15T05:10:53.864 UTC",0,"2021-06-15T05:10:53.864 UTC",2058,NA,NA,NA,NA,
"2021-06-15T05:10:54.876 UTC",0,"2021-06-15T05:10:54.876 UTC",2102,NA,NA,NA,NA,
"2021-06-15T05:10:55.889 UTC",0,"2021-06-15T05:10:55.889 UTC",2171,NA,NA,NA,NA,
"2021-06-15T05:10:56.900 UTC",0,"2021-06-15T05:10:56.900 UTC",2239,NA,NA,NA,NA,
"2021-06-15T05:10:57.919 UTC",0,"2021-06-15T05:10:57.919 UTC",2352,NA,NA,NA,NA,
"2021-06-15T05:10:58.931 UTC",0,"2021-06-15T05:10:58.931 UTC",2493,NA,NA,NA,NA,
"2021-06-15T05:10:59.941 UTC",0,"2021-06-15T05:10:59.941 UTC",2646,NA,NA,NA,NA,
"2021-06-15T05:11:00.953 UTC",0,"2021-06-15T05:11:00.953 UTC",2740,NA,NA,NA,NA,
"2021-06-15T05:11:01.963 UTC",0,"2021-06-15T05:11:01.963 UTC",2805,NA,NA,NA,NA,
"2021-06-15T05:11:02.976 UTC",0,"2021-06-15T05:11:02.976 UTC",2886,NA,NA,NA,NA,
"2021-06-15T05:11:03.990 UTC",0,"2021-06-15T05:11:03.990 UTC",2952,NA,NA,NA,NA,
"2021-06-15T05:11:05.002 UTC",0,"2021-06-15T05:11:05.002 UTC",3026,NA,NA,NA,NA,
"2021-06-15T05:11:06.013 UTC",0,"2021-06-15T05:11:06.013 UTC",3094,NA,NA,NA,NA,
"2021-06-15T05:11:07.026 UTC",0,"2021-06-15T05:11:07.026 UTC",3196,NA,NA,NA,NA,
"2021-06-15T05:11:08.038 UTC",0,"2021-06-15T05:11:08.038 UTC",3301,NA,NA,NA,NA,
"2021-06-15T05:11:09.051 UTC",0,"2021-06-15T05:11:09.051 UTC",3301,NA,NA,NA,NA,
"2021-06-15T05:11:10.064 UTC",0,"2021-06-15T05:11:10.064 UTC",3371,NA,NA,NA,NA,
"2021-06-15T05:11:11.075 UTC",0,"2021-06-15T05:11:11.075 UTC",3450,NA,NA,NA,NA,
"2021-06-15T05:11:12.086 UTC",0,"2021-06-15T05:11:12.086 UTC",3481,NA,NA,NA,NA,
"2021-06-15T05:11:13.097 UTC",0,"2021-06-15T05:11:13.097 UTC",3481,NA,NA,NA,NA,
"2021-06-15T05:11:14.109 UTC",0,"2021-06-15T05:11:14.109 UTC",3552,NA,NA,NA,NA,
"2021-06-15T05:11:15.121 UTC",0,"2021-06-15T05:11:15.121 UTC",3646,NA,NA,NA,NA,
"2021-06-15T05:11:16.134 UTC",0,"2021-06-15T05:11:16.134 UTC",3718,NA,NA,NA,NA,
"2021-06-15T05:11:17.146 UTC",0,"2021-06-15T05:11:17.146 UTC",3746,NA,NA,NA,NA,
"2021-06-15T05:11:18.158 UTC",0,"2021-06-15T05:11:18.158 UTC",3824,NA,NA,NA,NA,
"2021-06-15T05:11:19.171 UTC",0,"2021-06-15T05:11:19.171 UTC",3939,NA,NA,NA,NA,
"2021-06-15T05:11:20.182 UTC",0,"2021-06-15T05:11:20.182 UTC",4013,NA,NA,NA,NA,
"2021-06-15T05:11:21.196 UTC",0,"2021-06-15T05:11:21.196 UTC",4075,NA,NA,NA,NA,
"2021-06-15T05:11:22.207 UTC",0,"2021-06-15T05:11:22.207 UTC",4181,NA,NA,NA,NA,
"2021-06-15T05:11:23.219 UTC",0,"2021-06-15T05:11:23.219 UTC",4264,NA,NA,NA,NA,
"2021-06-15T05:11:24.231 UTC",0,"2021-06-15T05:11:24.231 UTC",4361,NA,NA,NA,NA,
"2021-06-15T05:11:25.242 UTC",0,"2021-06-15T05:11:25.242 UTC",4459,NA,NA,NA,NA,
"2021-06-15T05:11:26.254 UTC",0,"2021-06-15T05:11:26.254 UTC",4496,NA,NA,NA,NA,
"2021-06-15T05:11:27.266 UTC",0,"2021-06-15T05:11:27.266 UTC",4520,NA,NA,NA,NA,
"2021-06-15T05:11:28.278 UTC",0,"2021-06-15T05:11:28.278 UTC",4572,NA,NA,NA,NA,
