"Rx Errors",
Date,"cv_udp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.2-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-B/Errors",
"2021-06-15T05:42:16.284 UTC",30,"2021-06-15T05:42:16.284 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:17.294 UTC",32,"2021-06-15T05:42:17.294 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:18.304 UTC",32,"2021-06-15T05:42:18.304 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:19.313 UTC",36,"2021-06-15T05:42:19.313 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:20.330 UTC",38,"2021-06-15T05:42:20.330 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:21.341 UTC",42,"2021-06-15T05:42:21.341 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:22.352 UTC",42,"2021-06-15T05:42:22.352 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:23.362 UTC",42,"2021-06-15T05:42:23.362 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:24.373 UTC",44,"2021-06-15T05:42:24.373 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:25.383 UTC",48,"2021-06-15T05:42:25.383 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:26.395 UTC",50,"2021-06-15T05:42:26.395 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:27.406 UTC",51,"2021-06-15T05:42:27.406 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:28.416 UTC",52,"2021-06-15T05:42:28.416 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:29.425 UTC",52,"2021-06-15T05:42:29.425 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:30.435 UTC",52,"2021-06-15T05:42:30.435 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:31.447 UTC",53,"2021-06-15T05:42:31.447 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:32.461 UTC",55,"2021-06-15T05:42:32.461 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:33.470 UTC",55,"2021-06-15T05:42:33.470 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:34.482 UTC",55,"2021-06-15T05:42:34.482 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:35.492 UTC",55,"2021-06-15T05:42:35.492 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:36.507 UTC",56,"2021-06-15T05:42:36.507 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:37.517 UTC",58,"2021-06-15T05:42:37.517 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:38.527 UTC",58,"2021-06-15T05:42:38.527 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:39.573 UTC",61,"2021-06-15T05:42:39.573 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:40.591 UTC",62,"2021-06-15T05:42:40.591 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:41.606 UTC",62,"2021-06-15T05:42:41.606 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:42.618 UTC",63,"2021-06-15T05:42:42.618 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:43.628 UTC",63,"2021-06-15T05:42:43.628 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:44.638 UTC",64,"2021-06-15T05:42:44.638 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:45.653 UTC",67,"2021-06-15T05:42:45.653 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:46.665 UTC",67,"2021-06-15T05:42:46.665 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:47.675 UTC",67,"2021-06-15T05:42:47.675 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:48.686 UTC",68,"2021-06-15T05:42:48.686 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:49.696 UTC",69,"2021-06-15T05:42:49.696 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:50.706 UTC",69,"2021-06-15T05:42:50.706 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:51.717 UTC",69,"2021-06-15T05:42:51.717 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:52.727 UTC",69,"2021-06-15T05:42:52.727 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:53.740 UTC",69,"2021-06-15T05:42:53.740 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:54.750 UTC",0,"2021-06-15T05:42:54.750 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:55.762 UTC",0,"2021-06-15T05:42:55.762 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:42:56.772 UTC",0,"2021-06-15T05:42:56.772 UTC",55,NA,NA,NA,NA,
"2021-06-15T05:42:57.782 UTC",0,"2021-06-15T05:42:57.782 UTC",114,NA,NA,NA,NA,
"2021-06-15T05:42:58.791 UTC",0,"2021-06-15T05:42:58.791 UTC",182,NA,NA,NA,NA,
"2021-06-15T05:42:59.801 UTC",0,"2021-06-15T05:42:59.801 UTC",275,NA,NA,NA,NA,
"2021-06-15T05:43:00.813 UTC",0,"2021-06-15T05:43:00.813 UTC",333,NA,NA,NA,NA,
"2021-06-15T05:43:01.825 UTC",0,"2021-06-15T05:43:01.825 UTC",425,NA,NA,NA,NA,
"2021-06-15T05:43:02.837 UTC",0,"2021-06-15T05:43:02.837 UTC",562,NA,NA,NA,NA,
"2021-06-15T05:43:03.849 UTC",0,"2021-06-15T05:43:03.849 UTC",703,NA,NA,NA,NA,
"2021-06-15T05:43:04.859 UTC",0,"2021-06-15T05:43:04.859 UTC",886,NA,NA,NA,NA,
"2021-06-15T05:43:05.870 UTC",0,"2021-06-15T05:43:05.870 UTC",940,NA,NA,NA,NA,
"2021-06-15T05:43:06.882 UTC",0,"2021-06-15T05:43:06.882 UTC",1065,NA,NA,NA,NA,
"2021-06-15T05:43:07.894 UTC",0,"2021-06-15T05:43:07.894 UTC",1167,NA,NA,NA,NA,
"2021-06-15T05:43:08.906 UTC",0,"2021-06-15T05:43:08.906 UTC",1241,NA,NA,NA,NA,
"2021-06-15T05:43:09.919 UTC",0,"2021-06-15T05:43:09.919 UTC",1306,NA,NA,NA,NA,
"2021-06-15T05:43:10.931 UTC",0,"2021-06-15T05:43:10.931 UTC",1418,NA,NA,NA,NA,
"2021-06-15T05:43:11.943 UTC",0,"2021-06-15T05:43:11.943 UTC",1553,NA,NA,NA,NA,
"2021-06-15T05:43:12.954 UTC",0,"2021-06-15T05:43:12.954 UTC",1632,NA,NA,NA,NA,
"2021-06-15T05:43:13.966 UTC",0,"2021-06-15T05:43:13.966 UTC",1734,NA,NA,NA,NA,
"2021-06-15T05:43:14.979 UTC",0,"2021-06-15T05:43:14.979 UTC",1813,NA,NA,NA,NA,
"2021-06-15T05:43:15.990 UTC",0,"2021-06-15T05:43:15.990 UTC",1929,NA,NA,NA,NA,
"2021-06-15T05:43:17.000 UTC",0,"2021-06-15T05:43:17.000 UTC",2091,NA,NA,NA,NA,
"2021-06-15T05:43:18.012 UTC",0,"2021-06-15T05:43:18.012 UTC",2186,NA,NA,NA,NA,
"2021-06-15T05:43:19.023 UTC",0,"2021-06-15T05:43:19.023 UTC",2253,NA,NA,NA,NA,
"2021-06-15T05:43:20.035 UTC",0,"2021-06-15T05:43:20.035 UTC",2319,NA,NA,NA,NA,
"2021-06-15T05:43:21.047 UTC",0,"2021-06-15T05:43:21.047 UTC",2319,NA,NA,NA,NA,
"2021-06-15T05:43:22.058 UTC",0,"2021-06-15T05:43:22.058 UTC",2365,NA,NA,NA,NA,
"2021-06-15T05:43:23.070 UTC",0,"2021-06-15T05:43:23.070 UTC",2503,NA,NA,NA,NA,
"2021-06-15T05:43:24.082 UTC",0,"2021-06-15T05:43:24.082 UTC",2601,NA,NA,NA,NA,
"2021-06-15T05:43:25.096 UTC",0,"2021-06-15T05:43:25.096 UTC",2647,NA,NA,NA,NA,
"2021-06-15T05:43:26.108 UTC",0,"2021-06-15T05:43:26.108 UTC",2735,NA,NA,NA,NA,
"2021-06-15T05:43:27.119 UTC",0,"2021-06-15T05:43:27.119 UTC",2791,NA,NA,NA,NA,
"2021-06-15T05:43:28.129 UTC",0,"2021-06-15T05:43:28.129 UTC",2886,NA,NA,NA,NA,
"2021-06-15T05:43:29.139 UTC",0,"2021-06-15T05:43:29.139 UTC",2975,NA,NA,NA,NA,
"2021-06-15T05:43:30.151 UTC",0,"2021-06-15T05:43:30.151 UTC",3060,NA,NA,NA,NA,
"2021-06-15T05:43:31.162 UTC",0,"2021-06-15T05:43:31.162 UTC",3137,NA,NA,NA,NA,
"2021-06-15T05:43:32.174 UTC",0,"2021-06-15T05:43:32.174 UTC",3228,NA,NA,NA,NA,
"2021-06-15T05:43:33.186 UTC",0,"2021-06-15T05:43:33.186 UTC",3311,NA,NA,NA,NA,
"2021-06-15T05:43:34.198 UTC",0,"2021-06-15T05:43:34.198 UTC",3349,NA,NA,NA,NA,
"2021-06-15T05:43:35.212 UTC",0,"2021-06-15T05:43:35.212 UTC",3507,NA,NA,NA,NA,
"2021-06-15T05:43:36.224 UTC",0,"2021-06-15T05:43:36.224 UTC",3620,NA,NA,NA,NA,
"2021-06-15T05:43:37.235 UTC",0,"2021-06-15T05:43:37.235 UTC",3730,NA,NA,NA,NA,
"2021-06-15T05:43:38.247 UTC",0,"2021-06-15T05:43:38.247 UTC",3861,NA,NA,NA,NA,
"2021-06-15T05:43:39.259 UTC",0,"2021-06-15T05:43:39.259 UTC",3992,NA,NA,NA,NA,
"2021-06-15T05:43:40.271 UTC",0,"2021-06-15T05:43:40.271 UTC",4098,NA,NA,NA,NA,
"2021-06-15T05:43:41.283 UTC",0,"2021-06-15T05:43:41.283 UTC",4169,NA,NA,NA,NA,
"2021-06-15T05:43:42.295 UTC",0,"2021-06-15T05:43:42.295 UTC",4258,NA,NA,NA,NA,
"2021-06-15T05:43:43.307 UTC",0,"2021-06-15T05:43:43.307 UTC",4345,NA,NA,NA,NA,
"2021-06-15T05:43:44.318 UTC",0,"2021-06-15T05:43:44.318 UTC",4459,NA,NA,NA,NA,
"2021-06-15T05:43:45.331 UTC",0,"2021-06-15T05:43:45.331 UTC",4530,NA,NA,NA,NA,
"2021-06-15T05:43:46.343 UTC",0,"2021-06-15T05:43:46.343 UTC",4592,NA,NA,NA,NA,
"2021-06-15T05:43:47.353 UTC",0,"2021-06-15T05:43:47.353 UTC",4655,NA,NA,NA,NA,
"2021-06-15T05:43:48.364 UTC",0,"2021-06-15T05:43:48.364 UTC",4712,NA,NA,NA,NA,
"2021-06-15T05:43:49.377 UTC",0,"2021-06-15T05:43:49.377 UTC",4771,NA,NA,NA,NA,
"2021-06-15T05:43:50.390 UTC",0,"2021-06-15T05:43:50.390 UTC",4864,NA,NA,NA,NA,
"2021-06-15T05:43:51.402 UTC",0,"2021-06-15T05:43:51.402 UTC",4864,NA,NA,NA,NA,
"2021-06-15T05:43:52.413 UTC",0,"2021-06-15T05:43:52.413 UTC",4956,NA,NA,NA,NA,
"2021-06-15T05:43:53.426 UTC",0,"2021-06-15T05:43:53.426 UTC",5043,NA,NA,NA,NA,
"2021-06-15T05:43:54.439 UTC",0,"2021-06-15T05:43:54.439 UTC",5086,NA,NA,NA,NA,
"2021-06-15T05:43:55.451 UTC",0,"2021-06-15T05:43:55.451 UTC",5254,NA,NA,NA,NA,
