"Rx Errors",
Date,"cv_udp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_udp-1.2-1.wlan000--1.0.0-B/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-A/Errors",Date,"cv_tcp-1.2-1.wlan000--1.0.0-B/Errors",
"2021-06-15T05:24:46.627 UTC",31,"2021-06-15T05:24:46.627 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:47.637 UTC",31,"2021-06-15T05:24:47.637 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:48.648 UTC",33,"2021-06-15T05:24:48.648 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:49.658 UTC",35,"2021-06-15T05:24:49.658 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:50.669 UTC",35,"2021-06-15T05:24:50.669 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:51.678 UTC",35,"2021-06-15T05:24:51.678 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:52.688 UTC",35,"2021-06-15T05:24:52.688 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:53.698 UTC",68,"2021-06-15T05:24:53.698 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:54.709 UTC",68,"2021-06-15T05:24:54.709 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:55.720 UTC",69,"2021-06-15T05:24:55.720 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:56.731 UTC",69,"2021-06-15T05:24:56.731 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:57.742 UTC",70,"2021-06-15T05:24:57.742 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:58.752 UTC",72,"2021-06-15T05:24:58.752 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:24:59.762 UTC",73,"2021-06-15T05:24:59.762 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:00.773 UTC",73,"2021-06-15T05:25:00.773 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:01.785 UTC",74,"2021-06-15T05:25:01.785 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:02.795 UTC",74,"2021-06-15T05:25:02.795 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:03.805 UTC",75,"2021-06-15T05:25:03.805 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:04.817 UTC",75,"2021-06-15T05:25:04.817 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:05.828 UTC",76,"2021-06-15T05:25:05.828 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:06.838 UTC",77,"2021-06-15T05:25:06.838 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:07.849 UTC",80,"2021-06-15T05:25:07.849 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:08.859 UTC",82,"2021-06-15T05:25:08.859 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:09.876 UTC",86,"2021-06-15T05:25:09.876 UTC",0,NA,NA,NA,NA,
"2021-06-15T05:25:10.887 UTC",89,"2021-06-15T05:25:10.887 UTC",0,NA,NA,NA,NA,
